publishedAt,authorDisplayName,textDisplay,likeCount,Channel
2024-10-06T15:47:33Z,@JoshuaTorres-kw7rp,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:47:28Z,@AhmadNaimj,Gk seru,0,Narasi Newsroom
2024-10-06T15:47:19Z,@nafaskebenaran1,No 2 gak ada hutang ke partai tulus untuk rakyat,56,Narasi Newsroom
2024-10-07T02:14:19Z,@wirapatahila8755,Sok tau ente 🤣,0,Narasi Newsroom
2024-10-07T11:00:44Z,@firmansyah2355,​@@wirapatahila8755 emang Paslon no 2 ada partai yang usung🤔,0,Narasi Newsroom
2024-10-07T14:04:44Z,@vinvanid,"@@firmansyah2355 dukungan ktp-nya mencurigakan, gakada keliatan penggalangan ktp dukungan dimana2 tapi tiba2 bisa lolos.. bener2 membagongkan 🤔",0,Narasi Newsroom
2024-10-07T15:27:28Z,@anggunputri4979,​@@vinvanidDari kampanye pilpres sudah mulai kurang lebih 1 tahun itu. Coba paslon lain pakai cara begitu gue mah ogah pada pemuja vaksin.,0,Narasi Newsroom
2024-10-07T16:07:44Z,@HanaReny,​@@vinvanid liat netizen aja. <br><br>Byk yg pilih Darma Kun...,0,Narasi Newsroom
2024-10-06T15:47:05Z,@LuisLacayo-sg4kb,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:46:38Z,@biyannegara7804,"RK pemenang depat pertama, insyaallah pemenang gubernur jkt, amin ❤🎉",24,Narasi Newsroom
2024-10-06T16:14:48Z,@Dansun06,Itu kan kata elu😂,1,Narasi Newsroom
2024-10-06T16:51:15Z,@Hardiansyah98-su9zo,Kata ane juga iye bang,0,Narasi Newsroom
2024-10-06T17:00:51Z,@bor-borcs2081,Cuci muka dlu baru nntn woi😂,0,Narasi Newsroom
2024-10-06T17:51:21Z,@syairbilalmaesa450,"Kata siapa menang RK ? Mimpi wkwk , partai boleh menang banyak , tapi warga jakarta bukan tipe yg gampang di sogok bansos , 😅",1,Narasi Newsroom
2024-10-06T19:35:38Z,@namby98nambyganteng98,HAH RK NO SAYA SEKELUARGA GOLPUT HAHAHAHAHAHAH,1,Narasi Newsroom
2024-10-06T15:46:37Z,@AmirGholami-dd3jt,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:46:09Z,@ThornDavid-ei3ee,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:45:41Z,@RyleeFlood-zp5hi,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:45:22Z,@syafaruddinsyafaruddin3620,"Boleh tahan Darma kun,,klw saya 02 yess 👍👍👍",59,Narasi Newsroom
2024-10-06T15:45:12Z,@chrisprattt-ry2dc,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:45:12Z,@fahrojilozi1515,No.3 lebih siap untuk memimpin JAKARTA.. ketimbang no 2 dan 1,9,Narasi Newsroom
2024-10-06T15:44:53Z,@WildanValdisa,Jak mania pilih no 3,9,Narasi Newsroom
2024-10-06T17:54:46Z,@syairbilalmaesa450,Mimpi 😂,0,Narasi Newsroom
2024-10-07T00:55:01Z,@WildanValdisa,@@syairbilalmaesa450 asli itu,0,Narasi Newsroom
2024-10-06T15:44:45Z,@draxxSklounst-dr2xc,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:44:17Z,@Marissa-ie1lu,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:43:50Z,@ShayWhite-zc8gv,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:43:22Z,@DanielAnderson-yf3it,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:42:53Z,@DeVitoDavid-zy9mi,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:42:26Z,@wilsonsuripatty2426,Jawa Barat ga ada ya bos?,1,Narasi Newsroom
2024-10-06T15:41:45Z,@alkitabsatumenit,"Terima kasih, Narasi",0,Narasi Newsroom
2024-10-06T15:41:35Z,@saipulipul7001,01 musuh jekmania,9,Narasi Newsroom
2024-10-07T03:47:23Z,@razdilhnasrul1501,Njir haha fakta!!! sampe kiamat,1,Narasi Newsroom
2024-10-06T15:39:09Z,@MarcosMartins-iq8gb,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:39:00Z,@novianaicebili,Nomor 01 yang ada di kepala cuman uang tok 🤮🤮,2,Narasi Newsroom
2024-10-06T15:38:41Z,@AshleyAlfieri-tq9pv,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:38:13Z,@YasmineeeeDee-kp5cx,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:37:45Z,@BetsyGarcia-sf5zm,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:37:18Z,@KerenMilanes-nm2mk,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:36:54Z,@storyhariini-rr6fd,"02 gua kira cupu, eh ternyata suhu 🔥🔥",28,Narasi Newsroom
2024-10-06T16:21:14Z,@tendymbu077,😅,2,Narasi Newsroom
2024-10-06T22:45:56Z,@ZakariaPutra-q1p,Mantap✌️,0,Narasi Newsroom
2024-10-09T16:56:39Z,@indosinga9538,💯,0,Narasi Newsroom
2024-10-06T15:36:54Z,@NaniPancing,02 mit amit,0,Narasi Newsroom
2024-10-06T15:36:12Z,@erwinbudianto8137,Pak Dharma 🔥🔥🔥,16,Narasi Newsroom
2024-10-06T15:35:55Z,@saupin002,"Yang cerdas jelas pilih Pramono lah, saya juga kalau bisa; sygnya bukan KTP DKJ. Walaupun sy pemilih Prabowo.",9,Narasi Newsroom
2024-10-06T19:30:39Z,@j3fk4,"Iya soalnya PDIP uda gabung ama prabowo biar indonesia ga ada oposisi, tentu kita harus hargai dengan cara pilih pramono kan ya?hahaha",0,Narasi Newsroom
2024-10-06T15:35:24Z,@novianaicebili,Nomor urut 2 menggebu-gebu tp tidak ada yang masuk,2,Narasi Newsroom
2024-10-06T19:18:51Z,@Perjuanganss,Gugup² an,0,Narasi Newsroom
2024-10-06T22:54:06Z,@ZakariaPutra-q1p,"Pernah dengar istilah diCOVIDkan,,dan masalah internet mandiri itu yg dipaparkan pak Dharma itu memang sdh betul itu..harus memang seperti itu klo tdk mau data bocor",0,Narasi Newsroom
2024-10-07T04:44:28Z,@anaktuhan3509,"​@@ZakariaPutra-q1p betul kalau mau jd negara yang maju, data gak boleh bocor. Contoh aja cina, AS dan korut",0,Narasi Newsroom
2024-10-06T15:33:54Z,@srhnvm,bukan buzzer y. tp ternyata gw konsisten bgt buat pram-rano,8,Narasi Newsroom
2024-10-06T15:33:33Z,@IrateSamurai-ol5rr,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:33:05Z,@Elvimaralvarez-lq1sl,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:32:38Z,@SoutheastDaygo619,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:32:10Z,@AlexandraHeilman,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:31:41Z,@MatKaplan-wm7vh,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:31:13Z,@JaymeAills-le8qt,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:30:59Z,@laurelvinysi8009,"dukung pemimpin yang sadar tentang pengaruh dunia untuk hidup manusia, saat ini cm pak Dharma Kun 02 yg punya kesadaran ini. tetap semangat 💪🏻",80,Narasi Newsroom
2024-10-07T05:42:20Z,@tsaiweinitsaiweinitsaiwein7804,KTP orang di catut gmna mau jdi pemimpin,1,Narasi Newsroom
2024-10-07T08:05:34Z,@sarah3_30,"​@@tsaiweinitsaiweinitsaiwein7804 Sini bang sy kasi tau. Bagi pendukung yg sdh paham Pak Dharma, isu ini udah basi 😊",0,Narasi Newsroom
2024-10-07T10:26:45Z,@laurelvinysi8009,"@@tsaiweinitsaiweinitsaiwein7804 info dari media? jgn telen mentah2 informasi. media dipegang oleh orang2 tertentu bahkan video pak dharma dgn wartawan setelah debatpun dimute, <br><br>pak dharma tau akar masalahnya dan banting setir lewat jalur independent.<br><br>dukung pemimpin yg sadar pengaruh kontrol dunia buat hidup manusia dan mau bertindak lawan arus💪🏻💪🏻  dharma kun 02✨✨",0,Narasi Newsroom
2024-10-06T15:30:44Z,@AdamMoxen-tv7bi,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:30:34Z,@gerakancintapancasila7078,Pram-Doel pilihan masyarakat Jakarta. Paling tau kebutuhan masyarakat Jakarta.,100,Narasi Newsroom
2024-10-06T18:19:39Z,@AnuarEfendi-c4l,Jongos parpol tetaplah Babu.<br><br>PAHAM YA.,4,Narasi Newsroom
2024-10-06T18:21:26Z,@jackpaulantigay,"​@@AnuarEfendi-c4ljgn kayak gitu bg gk blh kalau gk pilih ya sudah,saya dri Jawa bukan jkt",0,Narasi Newsroom
2024-10-06T18:27:27Z,@AnuarEfendi-c4l,@@jackpaulantigay <br>Ingat jng pilih BaBu parpol.<br>Yang nama nya babu harus nurut sama majikan.<br>Paham ya.,0,Narasi Newsroom
2024-10-06T21:56:06Z,@prasetyabagus7093,​@@AnuarEfendi-c4l RK juga babu,1,Narasi Newsroom
2024-10-06T23:02:52Z,@syairbilalmaesa450,"@@gerakancintapancasila7078 semua juga tau kebutuhan masyarakat mah , bisa di eksekusi gak tapi , jgn2 nanti mau apa2 harus ijin ketum dlu lagi",0,Narasi Newsroom
2024-10-06T15:30:16Z,@ImAPirateSoSueMe-zi7xy,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:29:47Z,@KevinKing-xh3cr,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:29:43Z,@museclick2891,2,8,Narasi Newsroom
2024-10-06T15:29:20Z,@KerryFilgasjr-yi2rz,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:29:04Z,@rizkyadrian1219,Bismilah pa darma 🎉,28,Narasi Newsroom
2024-10-09T16:36:08Z,@indosinga9538,Amin YRA 🙏🏻,0,Narasi Newsroom
2024-10-06T15:28:52Z,@KeybaSparkesOfficial,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:28:50Z,@ArjunaTiga-u6k,All In Pak Dharma 100%,124,Narasi Newsroom
2024-10-06T20:55:31Z,@DioAndika2005,Gua jujur suka cara jawaban dari nomor 2 keren. Pemimpin Tidak perlu banyak bicara tapi tindakan nya keren poll,4,Narasi Newsroom
2024-10-06T23:07:50Z,@rinojustama,Skizo wkwkwk 😂,1,Narasi Newsroom
2024-10-06T23:54:23Z,@Damdamcisz,Public speaking nya belum bagus mungkin karena ini debat pertama juga kali ​@@DioAndika2005,0,Narasi Newsroom
2024-10-07T01:45:00Z,@hansamstrong4249,​@@Damdamciszmaklum bukan orang partai yang pandai ngeles😅,6,Narasi Newsroom
2024-10-07T02:31:14Z,@iksankamil54,El skizo,0,Narasi Newsroom
2024-10-06T15:28:21Z,@TiaGyal,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:27:48Z,@TiwaniCuff,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:27:09Z,@brondongtua1181,"Hati hati mulut manis bak polos pulak, di tempat sy aja waktu mimpin gak becusssss",2,Narasi Newsroom
2024-10-06T15:27:00Z,@Bayu.J,Ridwan Kamil kebanyakan gimmick dah,3,Narasi Newsroom
2024-10-06T15:25:59Z,@TaraArena,"Ya jelas pak RK donggg, followersnya buanyakkkk",4,Narasi Newsroom
2024-10-06T15:27:40Z,@Bayu.J,Milih cm krn followers nya banyak? Shame on you,0,Narasi Newsroom
2024-10-07T15:02:12Z,@ridwanciko1914,Kocak😂,1,Narasi Newsroom
2024-10-06T15:25:29Z,@TaraArena,Pak RK mantapppp,9,Narasi Newsroom
2024-10-06T15:25:24Z,@IbadinaHasya,RK beneran WALIKOTA 💯 beneran GUBERNUR 💯 beneran INSINYUR 💯 💯💯,1,Narasi Newsroom
2024-10-06T15:25:15Z,@IbadinaHasya,RK beneran WALIKOTA 💯 beneran GUBERNUR 💯 beneran INSINYUR 💯 💯💯,1,Narasi Newsroom
2024-10-06T15:25:07Z,@IbadinaHasya,RK beneran WALIKOTA 💯 beneran GUBERNUR 💯 beneran INSINYUR 💯 💯💯,6,Narasi Newsroom
2024-10-06T16:24:13Z,@akbarhusain1241,Lu kira pramo anum bukan insyenyur,1,Narasi Newsroom
2024-10-07T14:59:54Z,@ridwanciko1914,😂,1,Narasi Newsroom
2024-10-06T15:24:10Z,@aminnudinmuhammad4450,Gak ada yang menarik,0,Narasi Newsroom
2024-10-06T15:24:02Z,@Naomi_darmonMTP-hc5wt,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:23:59Z,@frisianflag6063,"Masalah moral, masalah akhlak<br>Biar kami cari sendiri<br>Urus saja moralmu, urus saja akhlakmu<br>Peraturan yang sehat yang kami mau",2,Narasi Newsroom
2024-10-06T15:23:34Z,@KaebreonnaEdwards,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:23:06Z,@HennyKnows-fs7rv,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:22:39Z,@MaximilienMOUQUET,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:22:10Z,@TheHealthManShow-dh6sn,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:21:50Z,@dhafakafkadiaskhayru5823,nomer 2 kyk debat ketua osis dah,3,Narasi Newsroom
2024-10-07T10:19:53Z,@ilmusingkat457,"Bener banget, bertele-tele",0,Narasi Newsroom
2024-10-06T15:21:42Z,@TimMauntler,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:19:24Z,@Harrison10Miles,Dharma-Kun pemenang debat kali ini. Saya akan dukung terus sampai mereka terpilih,121,Narasi Newsroom
2024-10-06T18:29:46Z,@dialectique,Pemenang debat konspirasinya,8,Narasi Newsroom
2024-10-06T19:19:39Z,@AdiKurniadi-t6m,Pemenang pencatut ktp orang ya😂😂😂,4,Narasi Newsroom
2024-10-06T19:24:46Z,@arcithesinger5879,Tapi kamu kan di medan😂😂😂😂,1,Narasi Newsroom
2024-10-06T20:31:11Z,@bangrey1701,Hayoo pilih no 2 independen atau pilih 1 dan 3 yg akan sama ajaa apa2 susah inimaah,1,Narasi Newsroom
2024-10-06T22:44:08Z,@apiupro,​@@dialectique takutt yeee paslon klean kalah? Ya pasti kalah lahh..,0,Narasi Newsroom
2024-10-06T15:19:20Z,@jaclyn85-se8ic,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:18:52Z,@GenooverRussellWiLson,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:18:25Z,@SapriAnderson-kq2ic,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:17:31Z,@mohammadfauzialditra4083,Lord Kun 😅,2,Narasi Newsroom
2024-10-06T15:17:29Z,@EricaGarcia-gy8fw,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:17:20Z,@dinandalas9238,Jabar aja gk becus ini mau pindah jakarta,7,Narasi Newsroom
2024-10-06T15:16:39Z,@AhmadTaufik-gz7hd,"Kun payakun 2 lebih visi besar,yg lain teknis,level sraf ahli,no 2 berjiwa pemimpin,gak salah rocky gerung jarang dukung,dukungvpak dharma",55,Narasi Newsroom
2024-10-06T15:16:33Z,@AngryMaguire-rm7db,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾𝗺𝗶𝗻𝗶𝗺𝗮𝗹 𝗱𝟯𝗽𝗼 𝗵𝗮𝗻𝘆𝗮 𝟭𝟬𝗸 👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑,0,Narasi Newsroom
2024-10-06T15:16:05Z,@user-tv7ur8lv8k,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:15:50Z,@lindawati1978,Aneh jwbn Paslon 2,6,Narasi Newsroom
2024-10-06T19:56:03Z,@AbrayPrasetyo,Soal covid pasti bingung Krn dulu di tutupin informasi nya cyber jg lain lagi,0,Narasi Newsroom
2024-10-06T23:00:57Z,@apiupro,Ga nyampe otak lu broww wajar,0,Narasi Newsroom
2024-10-06T15:15:37Z,@MichaelPruett-no5bm,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:15:24Z,@aocflasher7402,2,1,Narasi Newsroom
2024-10-06T15:15:10Z,@ChrisWong-cg5gf,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:14:49Z,@Tupinitam,Mantap Pak Dharma,11,Narasi Newsroom
2024-10-06T15:14:10Z,@MaryuriHernandez-ny6wb,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:13:11Z,@EmersonMartin-vq4dc,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾𝗺𝗶𝗻𝗶𝗺𝗮𝗹 𝗱𝟯𝗽𝗼 𝗵𝗮𝗻𝘆𝗮 𝟭𝟬𝗸 👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑,2,Narasi Newsroom
2024-10-06T15:13:06Z,@samsuudin7644,Ga hrs profesor klo hanya ngambil daftar pertanyaan anak SD jga bisa😂,3,Narasi Newsroom
2024-10-06T15:12:42Z,@EnriqueeSanchez-pw8uv,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:12:37Z,@AsepMulyadi-o2e,Semoga Pak RK Lulus Jadi Gub jakarta next jadi Presiden RI,7,Narasi Newsroom
2024-10-06T22:52:59Z,@apiupro,Ogahh.. Apalagii the jack,1,Narasi Newsroom
2024-10-07T17:24:07Z,@vigosebastyant,❤,0,Narasi Newsroom
2024-10-06T15:12:14Z,@LucasArriagada-kc9vu,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:11:45Z,@SamanthaJones-nb2hp,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:11:10Z,@LUKAS27222,"No.2 adalah calon korup, dari awal ngumpulin ktp orang udah berbohong dimana nantinya 😂",2,Narasi Newsroom
2024-10-06T15:15:42Z,@brilianutomo1250,"Sok tau, selama ini justru yang dari parpol perampok² besar",1,Narasi Newsroom
2024-10-06T16:19:39Z,@manggalaarya4871,faktanya yang berparpol uangnya ga transparan masa harga batu bata aja ratusan ribu hehe,1,Narasi Newsroom
2024-10-06T16:38:30Z,@evaev0920,Lahhh.. Selama ini yg korup siapa bang?? Hayo dipikir ulang,1,Narasi Newsroom
2024-10-06T20:01:36Z,@Nevar99,"@@evaev0920 jadi kalo yg laen korup, dharma juga gpp korup nyatut ktp?",1,Narasi Newsroom
2024-10-06T23:07:19Z,@apiupro,Isu basi masih di pake aja .. Takut yee calon loe kalah?? Ya pasti kalah lah.. Kesian bgt KPU sudah NYATAKAN LOLOS NO 02 dan tuduhan isu basi tdk terbukti,1,Narasi Newsroom
2024-10-06T15:11:02Z,@rizkyfauzy7514,Sorry too say kang ridwan di jabar aja blm ada impact. Urus ktp di daerh saya cirebon aja mash susah,318,Narasi Newsroom
2024-10-06T15:25:23Z,@ferdiGERUNG-e3r,Rk menang pasti anis anak abah pak brabowo dukung    pasti menang rk saya tadi di kasih uang 7jta,4,Narasi Newsroom
2024-10-06T15:27:24Z,@nicolaade4393,@enjanghermawan5923lebih buruk 10 tahun kerja ga ngapain2 kcak wkwkw,7,Narasi Newsroom
2024-10-06T15:40:56Z,@Muinanakbaik,Salahin bupati atau walikota lu bukan gubernur nya,20,Narasi Newsroom
2024-10-06T15:58:41Z,@Arielrezakanziee,"Lu tinggal di Cirebon mana, segitu gampangnya ke dukcapil yang di bima",10,Narasi Newsroom
2024-10-06T16:00:11Z,@muhammadrayhanarifinsyah5834,"@@Muinanakbaik dari di bandung sampai di jabar gaada ngaruhnya kang, taman cantiknya ga kerawat, macet makin parah, rajinnya bikin maket sama sketsa doang.",17,Narasi Newsroom
2024-10-06T15:09:53Z,@RobertHoyle-ol6ur,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾𝗺𝗶𝗻𝗶𝗺𝗮𝗹 𝗱𝟯𝗽𝗼 𝗵𝗮𝗻𝘆𝗮 𝟭𝟬𝗸 👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑,0,Narasi Newsroom
2024-10-06T15:09:41Z,@kangocel5319,No 3 lebih tau apa yg di butuhkan,23,Narasi Newsroom
2024-10-06T15:20:07Z,@brilianutomo1250,"No 2 lebih tau untuk menyelamatkan, percuma kebutuhan dicukupi kalau kehidupan masyarakat terancam",4,Narasi Newsroom
2024-10-06T16:41:58Z,@Ivansukmasejati,Pokoknya no 3,0,Narasi Newsroom
2024-10-06T18:53:53Z,@rejekilancar6840,"Ya Diaa hanyaa tahu, tp ketahuannya g guna, karena mereka hanya sebatas boneka untuk sutradara yg mengendalikan. Apa hebatnya??? 😅😅😅<br>Ingat visi dan misi hanya omong kosong, yg paling penting adalah kepentingan sutradara, bukan rakyat.... 😅😅😅",0,Narasi Newsroom
2024-10-06T15:09:25Z,@MattKramer-ie3wd,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾,0,Narasi Newsroom
2024-10-06T15:08:58Z,@TrevorTomei,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:08:30Z,@ChipsCST-bu8ql,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:08:06Z,@prfromaga9910,no 2 lucu wkwk,0,Narasi Newsroom
2024-10-06T23:08:12Z,@apiupro,Ya krna otak lu ga nyampee😂😂😂,1,Narasi Newsroom
2024-10-07T17:56:49Z,@jonwick447,Otak lo ga sampe taunya yang didepan mata aja gak tau yang ga kelihatan mana dharma itu top dia bekas polisi tau semua wkwkwkw,0,Narasi Newsroom
2024-10-06T15:07:34Z,@OmarMezaAvalos-mn6kj,👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑 50rb Jadi Sejuta,0,Narasi Newsroom
2024-10-06T15:07:27Z,@_satriabije0655,No urut 2 tidak ber power ber niat bnr bnr calon gubernur Jkt<br>Dia hanya bertugas memecahkan suara 01 dan 03,4,Narasi Newsroom
2024-10-06T15:12:30Z,@brilianutomo1250,Justru paling menonjol dan paling berpower secara akal sehat,3,Narasi Newsroom
2024-10-06T16:16:52Z,@manggalaarya4871,@@brilianutomo1250yang tau tau aja bang hehe,1,Narasi Newsroom
2024-10-06T17:23:10Z,@auah17,​@@brilianutomo1250salam People power,2,Narasi Newsroom
2024-10-06T15:06:39Z,@GustavoAltamirano-ux5qo,🇲🇾𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 𝗧𝗘𝗥𝗚𝗔𝗖𝗢𝗥🇲🇾𝗺𝗶𝗻𝗶𝗺𝗮𝗹 𝗱𝟯𝗽𝗼 𝗵𝗮𝗻𝘆𝗮 𝟭𝟬𝗸 👑 𝙄𝙉𝘿𝙊𝙅𝘼𝙔𝘼168 👑,0,Narasi Newsroom
